76,VE_20,VE_21,VEVE,0.0000,0.5240,-0.6905,0.6571,-0.8204,0.6105,-0.3867,0.5383,-0.1433,0.7159,-0.8367,0.6289,0.0000,0.6483,0.0000,0.0000
77,VE_20,VE_22,VEVE,0.0000,0.5000,-0.0996,0.4751,-0.2463,0.5243,-0.3836,0.4330,-0.2951,0.3103,-0.5577,0.5727,0.0000,0.5000,0.0000,0.0000
78,VE_20,VE_23,VEVE,0.0000,0.0000,-1.7504,-0.0760,-2.2165,-0.2844,-0.6477,-0.1807,-1.0022,-0.1504,-1.4242,-0.3534,0.0000,0.0000,0.0000,0.0000
79,VE_20,VE_24,VEVE,0.0000,0.5000,-1.2078,0.5218,-1.4587,0.5955,-0.6892,0.4207,-0.8539,0.2977,-0.8567,0.5414,0.0000,0.5000,0.0000,0.0000
80,VE_20,VE_25,VEVE,0.0000,0.2418,-1.2446,0.1172,-1.4714,-0.0604,-0.6598,0.1581,-1.0002,0.1262,-0.9217,0.0233,0.0000,0.4564,0.0000,0.0000
81,VE_20,VE_26,VEVE,0.0000,0.6902,-0.7661,0.7658,-1.0294,0.8084,-0.3993,0.6837,-0.7132,0.4268,-0.7809,0.6327,0.0000,0.7016,0.0000,0.0000
82,VE_20,VE_27,VEVE,0.0000,0.6865,-0.7761,0.5715,-0.7547,0.5699,-0.2651,0.7700,-0.0659,1.3477,-0.5211,0.7391,0.0000,0.6828,0.0000,0.0000
83,VE_20,VE_28,VEVE,0.0000,0.4660,-1.0932,0.2962,-1.2519,0.2946,-0.7133,0.3267,-0.8559,0.2972,-0.9149,0.5620,0.0000,0.4660,0.0000,0.0000
84,VE_20,VE_29,VEVE,0.0000,0.5873,-0.9372,0.7412,-1.0272,0.7624,-0.6530,0.7028,-0.8244,0.4722,-0.8403,0.7293,0.0000,0.7344,0.0000,0.0000
85,VE_20,VE_30,VEVE,0.0000,0.6891,-0.9264,0.7397,-0.9102,0.7730,-0.4497,0.6755,-0.5287,0.8447,-0.6194,0.7818,0.0000,0.8324,0.0000,0.0000
86,VE_20,VE_31,VEVE,0.1223,0.7875,-0.6009,0.8720,-0.5696,0.9003,-0.4551,0.8434,-0.1181,1.0628,-0.5652,0.8252,0.0198,0.8447,0.0000,0.0000
87,VE_20,VE_32,VEVE,0.0000,0.0789,-0.8475,0.0369,-0.9902,-0.1422,-0.6938,0.0460,-0.5489,-0.0872,-1.0893,-0.3500,0.0000,0.1344,0.0000,0.0000
88,VE_21,VE_22,VEVE,0.0000,0.1778,-0.1240,0.3148,-0.0715,0.2782,-0.5153,-0.0052,-0.3874,0.0027,-0.4931,0.1970,0.0000,0.0000,0.0000,0.0000
89,VE_21,VE_23,VEVE,0.0000,0.5000,-0.6893,0.2576,-0.7445,0.2031,-0.5308,0.4996,-0.4885,0.5228,-0.8419,0.2294,0.0000,0.5000,0.0000,0.0000
90,VE_21,VE_24,VEVE,0.0000,0.5000,-0.6072,0.5634,-0.6901,0.5968,-0.5839,0.3047,-0.7793,0.1110,-0.6432,0.5500,0.0000,0.5000,0.0000,0.0000
91,VE_21,VE_25,VEVE,0.0000,0.2479,-1.2573,0.2577,-1.4119,0.2779,-0.7649,-0.0143,-0.9529,0.0103,-1.0124,0.3182,0.0000,0.2422,0.0000,0.0000
92,VE_21,VE_26,VEVE,0.0000,0.5000,-0.0842,0.4764,-0.0580,0.4741,-0.4062,0.3186,-0.2327,0.4114,-0.4400,0.3525,0.0000,0.5000,0.0000,0.0000
